,file,artist,genre,style,Dir,image,artist_name,image_description
2493,DATA/Baroque/jacob-jordaens_portrait-of-a-gentlewoman.jpg,125,135,144,Baroque,jacob-jordaens_portrait-of-a-gentlewoman.jpg,jacob jordaens,portrait of a gentlewoman
2494,DATA/Baroque/alonzo-cano_st-isidore-saves-a-child-that-had-fallen-in-a-well.jpg,0,136,144,Baroque,alonzo-cano_st-isidore-saves-a-child-that-had-fallen-in-a-well.jpg,alonzo cano,st isidore saves a child that had fallen in a well
2495,DATA/Baroque/guido-reni_st-francis-in-prayer-with-two-angels-1631.jpg,0,136,144,Baroque,guido-reni_st-francis-in-prayer-with-two-angels-1631.jpg,guido reni,st francis in prayer with two angels 
2496,DATA/Baroque/francesco-guardi_city-view-1780.jpg,0,130,144,Baroque,francesco-guardi_city-view-1780.jpg,francesco guardi,city view 
2497,DATA/Baroque/jan-steen_return-of-the-prodigal-son-1670.jpg,0,131,144,Baroque,jan-steen_return-of-the-prodigal-son-1670.jpg,jan steen,return of the prodigal son 
2498,DATA/Baroque/joseph-wright_mrs-john-ashton.jpg,110,135,144,Baroque,joseph-wright_mrs-john-ashton.jpg,joseph wright,mrs john ashton
2499,DATA/Baroque/paul-bril_landscape-with-st-jerome-and-rocky-crag.jpg,0,133,144,Baroque,paul-bril_landscape-with-st-jerome-and-rocky-crag.jpg,paul bril,landscape with st jerome and rocky crag
2500,DATA/Baroque/pietro-da-cortona_study-for-the-age-of-silver.jpg,0,137,144,Baroque,pietro-da-cortona_study-for-the-age-of-silver.jpg,pietro da cortona,study for the age of silver
2501,DATA/Baroque/adriaen-van-ostade_a-talk-at-fireplace.jpg,0,131,144,Baroque,adriaen-van-ostade_a-talk-at-fireplace.jpg,adriaen van ostade,a talk at fireplace
2502,DATA/Baroque/juan-de-valdes-leal_piet.jpg,0,136,144,Baroque,juan-de-valdes-leal_piet.jpg,juan de valdes leal,piet
2503,DATA/Baroque/jacob-jordaens_as-the-old-sang-so-the-young-pipe-1644.jpg,125,131,144,Baroque,jacob-jordaens_as-the-old-sang-so-the-young-pipe-1644.jpg,jacob jordaens,as the old sang so the young pipe 
2504,DATA/Baroque/francisco-de-zurbaran_st-francis.jpg,0,136,144,Baroque,francisco-de-zurbaran_st-francis.jpg,francisco de zurbaran,st francis
2505,DATA/Baroque/jacob-jordaens_child-s-head-1620.jpg,125,135,144,Baroque,jacob-jordaens_child-s-head-1620.jpg,jacob jordaens,child s head 
2506,DATA/Baroque/anthony-van-dyck_st-mary-s-church-at-rye-england-1634.jpg,114,137,144,Baroque,anthony-van-dyck_st-mary-s-church-at-rye-england-1634.jpg,anthony van dyck,st mary s church at rye england 
2507,DATA/Baroque/jacob-jordaens_study-of-the-head-of-apollo.jpg,125,137,144,Baroque,jacob-jordaens_study-of-the-head-of-apollo.jpg,jacob jordaens,study of the head of apollo
2508,DATA/Baroque/annibale-carracci_the-mystic-marriage-of-st-catherine-1587.jpg,0,136,144,Baroque,annibale-carracci_the-mystic-marriage-of-st-catherine-1587.jpg,annibale carracci,the mystic marriage of st catherine 
2509,DATA/Baroque/pieter-de-hooch_a-musical-conversation-1674.jpg,0,131,144,Baroque,pieter-de-hooch_a-musical-conversation-1674.jpg,pieter de hooch,a musical conversation 
2510,DATA/Baroque/theodoor-van-thulden_josina-copes-van-westrum-and-her-children.jpg,0,135,144,Baroque,theodoor-van-thulden_josina-copes-van-westrum-and-her-children.jpg,theodoor van thulden,josina copes van westrum and her children
2511,DATA/Baroque/gerrit-dou_the-doctor.jpg,0,131,144,Baroque,gerrit-dou_the-doctor.jpg,gerrit dou,the doctor
2512,DATA/Baroque/matthias-stom_st-jerome(1).jpg,0,136,144,Baroque,matthias-stom_st-jerome(1).jpg,matthias stom,st jerome(1)
2513,DATA/Baroque/gerrit-dou_portrait-of-a-woman-1646.jpg,0,135,144,Baroque,gerrit-dou_portrait-of-a-woman-1646.jpg,gerrit dou,portrait of a woman 
2514,DATA/Baroque/frans-hals_fisher-boy.jpg,116,135,144,Baroque,frans-hals_fisher-boy.jpg,frans hals,fisher boy
2515,DATA/Baroque/bartolome-esteban-murillo_virgin-and-child-1650.jpg,61,136,144,Baroque,bartolome-esteban-murillo_virgin-and-child-1650.jpg,bartolome esteban murillo,virgin and child 
2516,DATA/Baroque/caravaggio_crucifixion-of-saint-andrew-1607(1).jpg,0,136,144,Baroque,caravaggio_crucifixion-of-saint-andrew-1607(1).jpg,caravaggio,crucifixion of saint andrew 1607(1)
2517,DATA/Baroque/adriaen-van-ostade_a-village-inn.jpg,0,131,144,Baroque,adriaen-van-ostade_a-village-inn.jpg,adriaen van ostade,a village inn
2518,DATA/Baroque/cornelis-de-vos_portrait-of-the-artist-with-his-family.jpg,0,135,144,Baroque,cornelis-de-vos_portrait-of-the-artist-with-his-family.jpg,cornelis de vos,portrait of the artist with his family
2519,DATA/Baroque/bartolome-esteban-murillo_a-young-man-with-a-basket-of-fruit-1640.jpg,61,131,144,Baroque,bartolome-esteban-murillo_a-young-man-with-a-basket-of-fruit-1640.jpg,bartolome esteban murillo,a young man with a basket of fruit 
2520,DATA/Baroque/jan-steen_in-the-tavern-1660.jpg,0,131,144,Baroque,jan-steen_in-the-tavern-1660.jpg,jan steen,in the tavern 
2521,DATA/Baroque/anthony-van-dyck_portrait-of-emmanuel-philibert-1624.jpg,114,135,144,Baroque,anthony-van-dyck_portrait-of-emmanuel-philibert-1624.jpg,anthony van dyck,portrait of emmanuel philibert 
2522,DATA/Baroque/jacob-jordaens_the-bean-king.jpg,125,131,144,Baroque,jacob-jordaens_the-bean-king.jpg,jacob jordaens,the bean king
2523,DATA/Baroque/peter-paul-rubens_the-sacrifice-of-isaac.jpg,80,136,144,Baroque,peter-paul-rubens_the-sacrifice-of-isaac.jpg,peter paul rubens,the sacrifice of isaac
2524,DATA/Baroque/isaac-van-ostade_the-halt-at-the-inn.jpg,0,131,144,Baroque,isaac-van-ostade_the-halt-at-the-inn.jpg,isaac van ostade,the halt at the inn
2525,DATA/Baroque/bartolome-esteban-murillo_angel-holding-a-hammer-and-nails-1660.jpg,61,136,144,Baroque,bartolome-esteban-murillo_angel-holding-a-hammer-and-nails-1660.jpg,bartolome esteban murillo,angel holding a hammer and nails 
2526,DATA/Baroque/francisco-de-zurbaran_saint-lucy-1.jpg,0,136,144,Baroque,francisco-de-zurbaran_saint-lucy-1.jpg,francisco de zurbaran,saint lucy 
2527,DATA/Baroque/anthony-van-dyck_st-martin-dividing-his-cloak.jpg,114,136,144,Baroque,anthony-van-dyck_st-martin-dividing-his-cloak.jpg,anthony van dyck,st martin dividing his cloak
2528,DATA/Baroque/jacob-jordaens_adoration-of-the-magi.jpg,125,136,144,Baroque,jacob-jordaens_adoration-of-the-magi.jpg,jacob jordaens,adoration of the magi
2529,DATA/Baroque/gerrit-dou_interior-with-a-young-violinist-1637.jpg,0,131,144,Baroque,gerrit-dou_interior-with-a-young-violinist-1637.jpg,gerrit dou,interior with a young violinist 
2530,DATA/Baroque/bernardo-strozzi_david-with-the-head-of-goliath.jpg,0,136,144,Baroque,bernardo-strozzi_david-with-the-head-of-goliath.jpg,bernardo strozzi,david with the head of goliath
2531,DATA/Baroque/peter-paul-rubens_the-elevation-of-the-cross(1).jpg,80,137,144,Baroque,peter-paul-rubens_the-elevation-of-the-cross(1).jpg,peter paul rubens,the elevation of the cross(1)
2532,DATA/Baroque/frans-hals_malle-babbe-detail-1635.jpg,116,135,144,Baroque,frans-hals_malle-babbe-detail-1635.jpg,frans hals,malle babbe detail 
2533,DATA/Baroque/johannes-vermeer_woman-reading-a-letter-woman-in-blue-reading-a-letter.jpg,0,131,144,Baroque,johannes-vermeer_woman-reading-a-letter-woman-in-blue-reading-a-letter.jpg,johannes vermeer,woman reading a letter woman in blue reading a letter
2534,DATA/Baroque/adriaen-van-ostade_sense-of-hearing.jpg,0,131,144,Baroque,adriaen-van-ostade_sense-of-hearing.jpg,adriaen van ostade,sense of hearing
2535,DATA/Baroque/francisco-de-zurbaran_st-francis-kneeling-1639.jpg,0,136,144,Baroque,francisco-de-zurbaran_st-francis-kneeling-1639.jpg,francisco de zurbaran,st francis kneeling 
2536,DATA/Baroque/caravaggio_ecce-homo(1).jpg,0,136,144,Baroque,caravaggio_ecce-homo(1).jpg,caravaggio,ecce homo(1)
2537,DATA/Baroque/adriaen-brouwer_the-brawl.jpg,0,131,144,Baroque,adriaen-brouwer_the-brawl.jpg,adriaen brouwer,the brawl
2538,DATA/Baroque/francisco-de-zurbaran_saint-lucy.jpg,0,136,144,Baroque,francisco-de-zurbaran_saint-lucy.jpg,francisco de zurbaran,saint lucy
2539,DATA/Baroque/artemisia-gentileschi_portrait-of-a-condottiero-1622.jpg,0,135,144,Baroque,artemisia-gentileschi_portrait-of-a-condottiero-1622.jpg,artemisia gentileschi,portrait of a condottiero 
2540,DATA/Baroque/frans-hals_a-banquet-of-the-officers-of-the-st-george-militia-company-1616.jpg,116,135,144,Baroque,frans-hals_a-banquet-of-the-officers-of-the-st-george-militia-company-1616.jpg,frans hals,a banquet of the officers of the st george militia company 
2541,DATA/Baroque/esaias-van-de-velde_militia-in-the-dunes-in-ambush.jpg,0,131,144,Baroque,esaias-van-de-velde_militia-in-the-dunes-in-ambush.jpg,esaias van de velde,militia in the dunes in ambush
2542,DATA/Baroque/claude-lorrain_coast-scene-with-a-battle-on-a-bridge-1.jpg,0,137,144,Baroque,claude-lorrain_coast-scene-with-a-battle-on-a-bridge-1.jpg,claude lorrain,coast scene with a battle on a bridge 
2543,DATA/Baroque/bartolome-esteban-murillo_battle-of-centaurs-and-greek.jpg,61,137,144,Baroque,bartolome-esteban-murillo_battle-of-centaurs-and-greek.jpg,bartolome esteban murillo,battle of centaurs and greek
2544,DATA/Baroque/diego-velazquez_st-paul.jpg,0,136,144,Baroque,diego-velazquez_st-paul.jpg,diego velazquez,st paul
2545,DATA/Baroque/adriaen-brouwer_interior-with-smokers-1632.jpg,0,131,144,Baroque,adriaen-brouwer_interior-with-smokers-1632.jpg,adriaen brouwer,interior with smokers 
2546,DATA/Baroque/anthony-van-dyck_philip-fourth-lord-wharton-1632.jpg,114,135,144,Baroque,anthony-van-dyck_philip-fourth-lord-wharton-1632.jpg,anthony van dyck,philip fourth lord wharton 
2547,DATA/Baroque/johannes-vermeer_the-geographer.jpg,0,131,144,Baroque,johannes-vermeer_the-geographer.jpg,johannes vermeer,the geographer
2548,DATA/Baroque/bartolome-esteban-murillo_immaculate-conception-and-heads-outlined.jpg,61,137,144,Baroque,bartolome-esteban-murillo_immaculate-conception-and-heads-outlined.jpg,bartolome esteban murillo,immaculate conception and heads outlined
2549,DATA/Baroque/peter-paul-rubens_night-scene-1617.jpg,80,131,144,Baroque,peter-paul-rubens_night-scene-1617.jpg,peter paul rubens,night scene 
2550,DATA/Baroque/peter-paul-rubens_martyrdom-of-st-catherine.jpg,80,136,144,Baroque,peter-paul-rubens_martyrdom-of-st-catherine.jpg,peter paul rubens,martyrdom of st catherine
2551,DATA/Baroque/peter-paul-rubens_king-solomon-and-the-queen-of-sheba.jpg,80,136,144,Baroque,peter-paul-rubens_king-solomon-and-the-queen-of-sheba.jpg,peter paul rubens,king solomon and the queen of sheba
2552,DATA/Baroque/peter-paul-rubens_st-cecilia-1640.jpg,80,136,144,Baroque,peter-paul-rubens_st-cecilia-1640.jpg,peter paul rubens,st cecilia 
2553,DATA/Baroque/guido-reni_david-and-goliath-1610.jpg,0,136,144,Baroque,guido-reni_david-and-goliath-1610.jpg,guido reni,david and goliath 
2554,DATA/Baroque/aleksey-antropov_portrait-of-an-unknown-woman-1790.jpg,0,135,144,Baroque,aleksey-antropov_portrait-of-an-unknown-woman-1790.jpg,aleksey antropov,portrait of an unknown woman 
2555,DATA/Baroque/adriaen-van-ostade_the-family-1.jpg,0,131,144,Baroque,adriaen-van-ostade_the-family-1.jpg,adriaen van ostade,the family 
2556,DATA/Baroque/francisco-de-zurbaran_st-engracia-1650.jpg,0,136,144,Baroque,francisco-de-zurbaran_st-engracia-1650.jpg,francisco de zurbaran,st engracia 
2557,DATA/Baroque/david-teniers-the-younger_archduke-leopold-wilhelm-of-austria-in-his-gallery-1651.jpg,0,131,144,Baroque,david-teniers-the-younger_archduke-leopold-wilhelm-of-austria-in-his-gallery-1651.jpg,david teniers the younger,archduke leopold wilhelm of austria in his gallery 
2558,DATA/Baroque/jan-steen_garden-party-1677.jpg,0,131,144,Baroque,jan-steen_garden-party-1677.jpg,jan steen,garden party 
2559,DATA/Baroque/claude-lorrain_entrance-to-la-rochelle-harbour-claude-lorrain-1631.jpg,0,130,144,Baroque,claude-lorrain_entrance-to-la-rochelle-harbour-claude-lorrain-1631.jpg,claude lorrain,entrance to la rochelle harbour claude lorrain 
2560,DATA/Baroque/frans-hals_portrait-of-a-man-6.jpg,116,135,144,Baroque,frans-hals_portrait-of-a-man-6.jpg,frans hals,portrait of a man 
2561,DATA/Baroque/theodoor-van-thulden_holy-man.jpg,0,137,144,Baroque,theodoor-van-thulden_holy-man.jpg,theodoor van thulden,holy man
2562,DATA/Baroque/osias-beert_still-life-with-cherries-and-strawberries-in-china-bowls-1608.jpg,0,138,144,Baroque,osias-beert_still-life-with-cherries-and-strawberries-in-china-bowls-1608.jpg,osias beert,still life with cherries and strawberries in china bowls 
2563,DATA/Baroque/esaias-van-de-velde_landscape-robbing-of-a-equestrian.jpg,0,133,144,Baroque,esaias-van-de-velde_landscape-robbing-of-a-equestrian.jpg,esaias van de velde,landscape robbing of a equestrian
2564,DATA/Baroque/hercules-seghers_view-of-brussels-from-the-north-east-1625.jpg,0,133,144,Baroque,hercules-seghers_view-of-brussels-from-the-north-east-1625.jpg,hercules seghers,view of brussels from the north east 
2565,DATA/Baroque/diego-velazquez_saint-john-at-patmos.jpg,0,136,144,Baroque,diego-velazquez_saint-john-at-patmos.jpg,diego velazquez,saint john at patmos
2566,DATA/Baroque/bernardo-strozzi_the-release-of-st-peter.jpg,0,136,144,Baroque,bernardo-strozzi_the-release-of-st-peter.jpg,bernardo strozzi,the release of st peter
2567,DATA/Baroque/jan-steen_feast-of-the-chamber-of-rhetoricians-near-a-town-gate.jpg,0,131,144,Baroque,jan-steen_feast-of-the-chamber-of-rhetoricians-near-a-town-gate.jpg,jan steen,feast of the chamber of rhetoricians near a town gate
2568,DATA/Baroque/jan-steen_action-proves-the-man-1659.jpg,0,131,144,Baroque,jan-steen_action-proves-the-man-1659.jpg,jan steen,action proves the man 
2569,DATA/Baroque/eustache-le-sueur_death-of-st-bruno.jpg,0,136,144,Baroque,eustache-le-sueur_death-of-st-bruno.jpg,eustache le sueur,death of st bruno
2570,DATA/Baroque/jusepe-de-ribera_john-of-austria-the-younger-1648.jpg,0,135,144,Baroque,jusepe-de-ribera_john-of-austria-the-younger-1648.jpg,jusepe de ribera,john of austria the younger 
2571,DATA/Baroque/peter-paul-rubens_helena-fourment.jpg,80,135,144,Baroque,peter-paul-rubens_helena-fourment.jpg,peter paul rubens,helena fourment
2572,DATA/Baroque/adriaen-brouwer_in-the-tavern-1.jpg,0,131,144,Baroque,adriaen-brouwer_in-the-tavern-1.jpg,adriaen brouwer,in the tavern 
2573,DATA/Baroque/jan-steen_peasant-wedding.jpg,0,131,144,Baroque,jan-steen_peasant-wedding.jpg,jan steen,peasant wedding
2574,DATA/Baroque/francisco-de-zurbaran_st-romanus-and-st-barulas-of-antioch-1638.jpg,0,136,144,Baroque,francisco-de-zurbaran_st-romanus-and-st-barulas-of-antioch-1638.jpg,francisco de zurbaran,st romanus and st barulas of antioch 
2575,DATA/Baroque/adriaen-van-de-venne_moses-striking-the-rock.jpg,0,136,144,Baroque,adriaen-van-de-venne_moses-striking-the-rock.jpg,adriaen van de venne,moses striking the rock
2576,DATA/Baroque/bartolome-esteban-murillo_st-john-the-baptist-with-the-scribes-and-pharisees.jpg,61,136,144,Baroque,bartolome-esteban-murillo_st-john-the-baptist-with-the-scribes-and-pharisees.jpg,bartolome esteban murillo,st john the baptist with the scribes and pharisees
2577,DATA/Baroque/bartolome-esteban-murillo_the-rest-on-the-flight-into-egypt.jpg,61,136,144,Baroque,bartolome-esteban-murillo_the-rest-on-the-flight-into-egypt.jpg,bartolome esteban murillo,the rest on the flight into egypt
2578,DATA/Baroque/peter-paul-rubens_albert-rubens.jpg,80,135,144,Baroque,peter-paul-rubens_albert-rubens.jpg,peter paul rubens,albert rubens
2579,DATA/Baroque/jusepe-de-ribera_the-clubfooted-boy-1642.jpg,0,135,144,Baroque,jusepe-de-ribera_the-clubfooted-boy-1642.jpg,jusepe de ribera,the clubfooted boy 
2580,DATA/Baroque/pieter-de-hooch_at-the-linen-closet-1663.jpg,0,131,144,Baroque,pieter-de-hooch_at-the-linen-closet-1663.jpg,pieter de hooch,at the linen closet 
2581,DATA/Baroque/diego-velazquez_portrait-of-philip-iv-1653.jpg,0,135,144,Baroque,diego-velazquez_portrait-of-philip-iv-1653.jpg,diego velazquez,portrait of philip iv 
2582,DATA/Baroque/jacob-jordaens_the-return-from-egypt-of-the-holy-family-1616.jpg,125,136,144,Baroque,jacob-jordaens_the-return-from-egypt-of-the-holy-family-1616.jpg,jacob jordaens,the return from egypt of the holy family 
2583,DATA/Baroque/esaias-van-de-velde_sperm-whale-on-the-beach-of-noordwijk-1614.jpg,0,133,144,Baroque,esaias-van-de-velde_sperm-whale-on-the-beach-of-noordwijk-1614.jpg,esaias van de velde,sperm whale on the beach of noordwijk 
2584,DATA/Baroque/frans-snyders_fish-market.jpg,0,138,144,Baroque,frans-snyders_fish-market.jpg,frans snyders,fish market
2585,DATA/Baroque/jacob-jordaens_the-apostles-st-paul-and-st-barnabas-at-lystra-1645.jpg,125,136,144,Baroque,jacob-jordaens_the-apostles-st-paul-and-st-barnabas-at-lystra-1645.jpg,jacob jordaens,the apostles st paul and st barnabas at lystra 
2586,DATA/Baroque/annibale-carracci_samson-imprisoned.jpg,0,136,144,Baroque,annibale-carracci_samson-imprisoned.jpg,annibale carracci,samson imprisoned
2587,DATA/Baroque/adriaen-van-ostade_the-family.jpg,0,131,144,Baroque,adriaen-van-ostade_the-family.jpg,adriaen van ostade,the family
2588,DATA/Baroque/canaletto_old-walton-bridge-over-the-thames-1754.jpg,128,133,144,Baroque,canaletto_old-walton-bridge-over-the-thames-1754.jpg,canaletto,old walton bridge over the thames 
2589,DATA/Baroque/josefa-de-obidos_natureza-morta-1660.jpg,0,138,144,Baroque,josefa-de-obidos_natureza-morta-1660.jpg,josefa de obidos,natureza morta 
2590,DATA/Baroque/francesco-solimena_sacred-conversation.jpg,0,136,144,Baroque,francesco-solimena_sacred-conversation.jpg,francesco solimena,sacred conversation
2591,DATA/Baroque/bartolome-esteban-murillo_the-immaculate-conception.jpg,61,137,144,Baroque,bartolome-esteban-murillo_the-immaculate-conception.jpg,bartolome esteban murillo,the immaculate conception
2592,DATA/Baroque/esaias-van-de-velde_farm-near-frozen-river-with-skaters-on-the-ice.jpg,0,133,144,Baroque,esaias-van-de-velde_farm-near-frozen-river-with-skaters-on-the-ice.jpg,esaias van de velde,farm near frozen river with skaters on the ice
2593,DATA/Baroque/annibale-carracci_landscape-with-the-sacrifice-of-isaac.jpg,0,136,144,Baroque,annibale-carracci_landscape-with-the-sacrifice-of-isaac.jpg,annibale carracci,landscape with the sacrifice of isaac
2594,DATA/Baroque/gerrit-dou_man-with-easel.jpg,0,131,144,Baroque,gerrit-dou_man-with-easel.jpg,gerrit dou,man with easel
2595,DATA/Baroque/frans-hals_banquet-of-the-officers-of-the-st-george-civic-guard-company-detail.jpg,116,135,144,Baroque,frans-hals_banquet-of-the-officers-of-the-st-george-civic-guard-company-detail.jpg,frans hals,banquet of the officers of the st george civic guard company detail
2596,DATA/Baroque/willi-baumeister_seaweed-1950.jpg,0,129,144,Baroque,willi-baumeister_seaweed-1950.jpg,willi baumeister,seaweed 
2597,DATA/Baroque/pieter-de-hooch_a-dutch-courtyard.jpg,0,131,144,Baroque,pieter-de-hooch_a-dutch-courtyard.jpg,pieter de hooch,a dutch courtyard
2598,DATA/Baroque/bartolome-esteban-murillo_st-thomas-of-villanueva-distributing-alms.jpg,61,136,144,Baroque,bartolome-esteban-murillo_st-thomas-of-villanueva-distributing-alms.jpg,bartolome esteban murillo,st thomas of villanueva distributing alms
2599,DATA/Baroque/esaias-van-de-velde_summer.jpg,0,131,144,Baroque,esaias-van-de-velde_summer.jpg,esaias van de velde,summer
2600,DATA/Baroque/alexey-zubov_catherinehof-1716.jpg,0,130,144,Baroque,alexey-zubov_catherinehof-1716.jpg,alexey zubov,catherinehof 
2601,DATA/Baroque/gerrit-dou_violin-player-1653.jpg,0,131,144,Baroque,gerrit-dou_violin-player-1653.jpg,gerrit dou,violin player 
2602,DATA/Baroque/adriaen-brouwer_feeling.jpg,0,131,144,Baroque,adriaen-brouwer_feeling.jpg,adriaen brouwer,feeling
2603,DATA/Baroque/gerard-terborch_the-glass-of-lemonade-1.jpg,0,131,144,Baroque,gerard-terborch_the-glass-of-lemonade-1.jpg,gerard terborch,the glass of lemonade 
2604,DATA/Baroque/guido-reni_st-joseph.jpg,0,136,144,Baroque,guido-reni_st-joseph.jpg,guido reni,st joseph
2605,DATA/Baroque/anthony-van-dyck_abraham-and-isaac.jpg,114,136,144,Baroque,anthony-van-dyck_abraham-and-isaac.jpg,anthony van dyck,abraham and isaac
2606,DATA/Baroque/peter-paul-rubens_study-for-a-standing-female-saint.jpg,80,137,144,Baroque,peter-paul-rubens_study-for-a-standing-female-saint.jpg,peter paul rubens,study for a standing female saint
2607,DATA/Baroque/judith-leyster_the-jester-1625.jpg,0,135,144,Baroque,judith-leyster_the-jester-1625.jpg,judith leyster,the jester 
2608,DATA/Baroque/frans-hals_portrait-of-a-man-8.jpg,116,135,144,Baroque,frans-hals_portrait-of-a-man-8.jpg,frans hals,portrait of a man 
2609,DATA/Baroque/bartolome-esteban-murillo_a-girl-and-her-duenna-1670.jpg,61,131,144,Baroque,bartolome-esteban-murillo_a-girl-and-her-duenna-1670.jpg,bartolome esteban murillo,a girl and her duenna 
2610,DATA/Baroque/jan-steen_village-festival-with-the-ship-of-saint-rijn-uijt.jpg,0,131,144,Baroque,jan-steen_village-festival-with-the-ship-of-saint-rijn-uijt.jpg,jan steen,village festival with the ship of saint rijn uijt
2611,DATA/Baroque/johannes-vermeer_saint-praxedis.jpg,0,136,144,Baroque,johannes-vermeer_saint-praxedis.jpg,johannes vermeer,saint praxedis
2612,DATA/Baroque/frans-hals_portrait-of-isaac-abrahamsz-1635.jpg,116,135,144,Baroque,frans-hals_portrait-of-isaac-abrahamsz-1635.jpg,frans hals,portrait of isaac abrahamsz 
2613,DATA/Baroque/guido-reni_portrait-of-a-girl-with-crown-1642.jpg,0,135,144,Baroque,guido-reni_portrait-of-a-girl-with-crown-1642.jpg,guido reni,portrait of a girl with crown 
2614,DATA/Baroque/annibale-carracci_baptism-of-christ-1584.jpg,0,136,144,Baroque,annibale-carracci_baptism-of-christ-1584.jpg,annibale carracci,baptism of christ 
2615,DATA/Baroque/willem-kalf_still-life-with-silver-bowl-glasses-and-fruit-1658.jpg,0,138,144,Baroque,willem-kalf_still-life-with-silver-bowl-glasses-and-fruit-1658.jpg,willem kalf,still life with silver bowl glasses and fruit 
2616,DATA/Baroque/francesco-guardi_carnival-thursday-on-the-piazzetta-1770.jpg,0,131,144,Baroque,francesco-guardi_carnival-thursday-on-the-piazzetta-1770.jpg,francesco guardi,carnival thursday on the piazzetta 
2617,DATA/Baroque/le-nain-brothers_the-academy.jpg,0,135,144,Baroque,le-nain-brothers_the-academy.jpg,le nain brothers,the academy
2618,DATA/Baroque/frans-snyders_still-life-with-fruit-basket-and-game.jpg,0,138,144,Baroque,frans-snyders_still-life-with-fruit-basket-and-game.jpg,frans snyders,still life with fruit basket and game
2619,DATA/Baroque/aelbert-cuyp_a-distant-view-of-dordrecht-with-a-milkmaid-and-four-cow-1650.jpg,0,131,144,Baroque,aelbert-cuyp_a-distant-view-of-dordrecht-with-a-milkmaid-and-four-cow-1650.jpg,aelbert cuyp,a distant view of dordrecht with a milkmaid and four cow 
2620,DATA/Baroque/frans-hals_a-young-man-in-a-large-hat-1629.jpg,116,135,144,Baroque,frans-hals_a-young-man-in-a-large-hat-1629.jpg,frans hals,a young man in a large hat 
2621,DATA/Baroque/pieter-de-hooch_going-for-the-walk.jpg,0,131,144,Baroque,pieter-de-hooch_going-for-the-walk.jpg,pieter de hooch,going for the walk
2622,DATA/Baroque/david-teniers-the-younger_great-village-feast-with-a-dancing-couple.jpg,0,131,144,Baroque,david-teniers-the-younger_great-village-feast-with-a-dancing-couple.jpg,david teniers the younger,great village feast with a dancing couple
2623,DATA/Baroque/frans-hals_petrus-scriverius-1626.jpg,116,135,144,Baroque,frans-hals_petrus-scriverius-1626.jpg,frans hals,petrus scriverius 
2624,DATA/Baroque/pieter-de-hooch_woman-drinking-with-soldiers-1658.jpg,0,131,144,Baroque,pieter-de-hooch_woman-drinking-with-soldiers-1658.jpg,pieter de hooch,woman drinking with soldiers 
2625,DATA/Baroque/diego-velazquez_the-waterseller-of-seville-1623.jpg,0,135,144,Baroque,diego-velazquez_the-waterseller-of-seville-1623.jpg,diego velazquez,the waterseller of seville 
2626,DATA/Baroque/frans-hals_portait-of-a-woman-1635.jpg,116,135,144,Baroque,frans-hals_portait-of-a-woman-1635.jpg,frans hals,portait of a woman 
2627,DATA/Baroque/adriaen-brouwer_peasants-playing-cards-in-a-tavern.jpg,0,131,144,Baroque,adriaen-brouwer_peasants-playing-cards-in-a-tavern.jpg,adriaen brouwer,peasants playing cards in a tavern
2628,DATA/Baroque/frans-hals_vincent-laurensz-van-der-vinne.jpg,116,135,144,Baroque,frans-hals_vincent-laurensz-van-der-vinne.jpg,frans hals,vincent laurensz van der vinne
2629,DATA/Baroque/frans-hals_regents-of-the-old-men-s-alms-house-haarlem-1664.jpg,116,135,144,Baroque,frans-hals_regents-of-the-old-men-s-alms-house-haarlem-1664.jpg,frans hals,regents of the old men s alms house haarlem 
2630,DATA/Baroque/anthony-van-dyck_portrait-of-maria-louisa-de-tassis.jpg,114,135,144,Baroque,anthony-van-dyck_portrait-of-maria-louisa-de-tassis.jpg,anthony van dyck,portrait of maria louisa de tassis
2631,DATA/Baroque/adriaen-van-de-velde_a-classical-landscape-1671.jpg,0,133,144,Baroque,adriaen-van-de-velde_a-classical-landscape-1671.jpg,adriaen van de velde,a classical landscape 
2632,DATA/Baroque/peter-paul-rubens_st-francis-of-assisi-receiving-the-stigmata.jpg,80,136,144,Baroque,peter-paul-rubens_st-francis-of-assisi-receiving-the-stigmata.jpg,peter paul rubens,st francis of assisi receiving the stigmata
2633,DATA/Baroque/gerard-terborch_gallant-conversation-the-paternal-admonition.jpg,0,131,144,Baroque,gerard-terborch_gallant-conversation-the-paternal-admonition.jpg,gerard terborch,gallant conversation the paternal admonition
2634,DATA/Baroque/diego-velazquez_portrait-of-a-man-with-a-goatee-1622.jpg,0,135,144,Baroque,diego-velazquez_portrait-of-a-man-with-a-goatee-1622.jpg,diego velazquez,portrait of a man with a goatee 
2635,DATA/Baroque/pietro-da-cortona_the-age-of-gold.jpg,0,137,144,Baroque,pietro-da-cortona_the-age-of-gold.jpg,pietro da cortona,the age of gold
2636,DATA/Baroque/bartolome-esteban-murillo_the-prodigal-son-feeding-swine-1660.jpg,61,136,144,Baroque,bartolome-esteban-murillo_the-prodigal-son-feeding-swine-1660.jpg,bartolome esteban murillo,the prodigal son feeding swine 
2637,DATA/Baroque/agostino-carracci_a-peasant-man-head-and-shoulders-shouting.jpg,0,135,144,Baroque,agostino-carracci_a-peasant-man-head-and-shoulders-shouting.jpg,agostino carracci,a peasant man head and shoulders shouting
